Speed,LapDistPct,Lat,Lon,Brake,Throttle,RPM,SteeringWheelAngle,Gear,Clutch,ABSActive,DRSActive,LatAccel,LongAccel,VertAccel,Yaw,YawRate,PositionType
60.658413,0.030959701,39.2343708958122,-77.96937841315102,0,1,6463.36,0.012783049,6,1,false,false,-0.23512165,0.5160204,8.039059,3.0796776,0.01983939,3
60.66673,0.031275827,39.234362338525465,-77.96938211966982,0,1,6487.351,0.008789117,6,1,false,false,-0.3987131,0.39580297,7.9802623,3.079977,0.01891116,3
60.677486,0.031591993,39.23435369107522,-77.96938594212779,0,1,6515.004,0.0029290183,6,1,false,false,-0.31138548,0.60168874,7.797488,3.0802631,0.017398102,3
60.693066,0.03190822,39.23434504417476,-77.9693896486466,0,1,6511.234,-0.0015983966,6,1,false,false,-0.35247663,0.9688189,9.161914,3.080543,0.01578371,3
60.713085,0.03222456,39.234336396724515,-77.96939335445845,0,1,6504.116,-0.0063925544,6,1,false,false,-0.26981294,1.110686,9.352401,3.0807877,0.013195709,3
60.73317,0.032541,39.23432774927427,-77.96939706097726,0,1,6494.3677,-0.010120774,6,1,false,false,-0.24030782,1.1024246,10.4675865,3.0810022,0.010543526,3
60.75298,0.03285754,39.2343191023738,-77.96940076749605,0,1,6481.923,-0.010653226,6,1,false,false,-0.32635278,1.0504307,11.742756,3.08116,0.0060619917,3
60.770798,0.03317419,39.234310454923566,-77.96940458995402,0,1,6473.9023,-0.010386482,6,1,false,false,-0.37194252,0.9160205,12.862247,3.0812464,0.000757682,3
60.786926,0.033490937,39.23430180747332,-77.96940829647284,0,1,6472.3457,-0.010120773,6,1,false,false,-0.35756716,0.832677,12.484966,3.0812726,-0.001216997,3
60.80157,0.033807766,39.234293160572854,-77.96941200299163,0,1,6468.5435,-0.010386485,6,1,false,false,-0.27683732,0.78117394,12.175357,3.081256,-0.0034470118,3
60.815727,0.034124684,39.23428451312261,-77.96941570951044,0,1,6465.7573,-0.013316535,6,1,false,false,-0.54908717,0.7771247,12.674156,3.0812008,-0.005572808,3
60.828735,0.03444166,39.23427586567237,-77.96941941532229,0,1,6464.635,-0.018110693,6,1,false,false,-0.5334578,0.6720252,11.817129,3.0810878,-0.008110072,3
60.840397,0.034758724,39.234267218771905,-77.96942323778028,0,1,6470.848,-0.023437303,6,1,false,false,-0.53686255,0.6063217,10.436884,3.0809147,-0.012041867,3
60.85222,0.035075843,39.23425848115815,-77.96942694429907,0,1,6478.7227,-0.028762888,6,1,false,false,-0.8416834,0.67313457,9.980473,3.0806756,-0.017187862,3
60.86447,0.035393033,39.23424983425769,-77.96943065081787,0,1,6480.8203,-0.032757856,6,1,false,false,-0.7534724,0.6612578,10.301075,3.0803366,-0.022322513,3
60.87681,0.03571029,39.234241186807445,-77.96943447327585,0,1,6487.401,-0.034621965,6,1,false,false,-0.8579366,0.6590305,10.016744,3.07993,-0.02663664,3
60.88872,0.03602763,39.2342325393572,-77.9694381790877,0,1,6494.9575,-0.0340895,6,1,false,false,-0.91675746,0.6309639,9.656484,3.0794425,-0.030798431,3
60.90208,0.036345024,39.23422389245674,-77.96944188560651,0,1,6502.06,-0.030893743,6,1,false,false,-0.8127259,0.77092934,9.748458,3.0788856,-0.034379397,3
60.916653,0.036662504,39.234215245006496,-77.96944570806448,0,1,6499.2964,-0.027431235,6,1,false,false,-0.89963293,0.8248917,9.527244,3.0783076,-0.03544871,3
60.931675,0.036980074,39.23420650794252,-77.9694494145833,0,1,6496.055,-0.022371363,6,1,false,false,-1.0820503,0.79728276,10.2759695,3.0777035,-0.036374435,3
60.945957,0.03729772,39.23419786049228,-77.96945323704126,0,1,6498.467,-0.017311491,6,1,false,false,-0.9201347,0.76587605,9.938491,3.0770974,-0.0358689,3
