s_m,Lat,Lon,curvature,track_width,lateral_offset,boundary_L_m,boundary_R_m,boundary_L_lat,boundary_L_lon,boundary_R_lat,boundary_R_lon
1507.391572,39.237621,-77.973742,-0.007370,14.000000,-0.814056,12.698391,1.301609,39.237570,-77.973874,39.237627,-77.973729
1510.585198,39.237647,-77.973758,-0.007674,14.000000,-0.840415,12.882904,1.117096,39.237598,-77.973894,39.237652,-77.973747
1513.778825,39.237674,-77.973774,-0.007717,14.000000,-0.848419,12.938934,1.061066,39.237626,-77.973911,39.237677,-77.973763
1516.972451,39.237700,-77.973788,-0.007381,14.000000,-0.837593,12.863152,1.136848,39.237656,-77.973926,39.237704,-77.973776
1520.166077,39.237727,-77.973802,-0.006398,14.000000,-0.807847,12.654928,1.345072,39.237686,-77.973939,39.237731,-77.973788
1523.359703,39.237754,-77.973815,-0.005110,14.000000,-0.763825,12.346772,1.653228,39.237716,-77.973949,39.237759,-77.973797
1526.553329,39.237781,-77.973827,-0.005200,14.000000,-0.710603,11.974223,2.025777,39.237746,-77.973959,39.237787,-77.973805
1529.746956,39.237809,-77.973839,-0.006278,14.000000,-0.653571,11.574995,2.425005,39.237776,-77.973967,39.237815,-77.973813
1532.940582,39.237836,-77.973851,-0.006886,14.000000,-0.593949,11.157640,2.842360,39.237807,-77.973974,39.237844,-77.973819
1536.134208,39.237864,-77.973861,-0.006680,14.000000,-0.532953,10.730672,3.269328,39.237838,-77.973981,39.237872,-77.973824
1539.327834,39.237892,-77.973871,-0.006531,14.000000,-0.471764,10.302350,3.697650,39.237868,-77.973986,39.237900,-77.973829
1542.521460,39.237920,-77.973879,-0.007071,14.000000,-0.411497,9.880477,4.119523,39.237899,-77.973991,39.237928,-77.973833
1545.715087,39.237948,-77.973888,-0.007421,14.000000,-0.353174,9.472216,4.527784,39.237930,-77.973995,39.237956,-77.973836
1548.908713,39.237976,-77.973895,-0.007423,14.000000,-0.298019,9.086132,4.913868,39.237961,-77.973998,39.237984,-77.973839
1552.102339,39.238005,-77.973901,-0.007409,14.000000,-0.247122,8.729855,5.270145,39.237992,-77.974001,39.238012,-77.973841
1555.295965,39.238033,-77.973907,-0.006602,14.000000,-0.201250,8.408748,5.591252,39.238023,-77.974003,39.238040,-77.973842
1558.489591,39.238062,-77.973911,-0.005647,14.000000,-0.160541,8.123787,5.876213,39.238053,-77.974005,39.238068,-77.973844
1561.683218,39.238091,-77.973915,-0.006062,14.000000,-0.124846,7.873923,6.126077,39.238084,-77.974006,39.238096,-77.973845
1564.876844,39.238120,-77.973919,-0.006601,14.000000,-0.093623,7.655364,6.344636,39.238114,-77.974007,39.238124,-77.973845
1568.070470,39.238148,-77.973921,-0.006615,14.000000,-0.066277,7.463941,6.536059,39.238144,-77.974008,39.238152,-77.973845
1571.264096,39.238177,-77.973923,-0.006166,14.000000,-0.042360,7.296519,6.703481,39.238175,-77.974008,39.238179,-77.973845
1574.457723,39.238206,-77.973924,-0.005479,14.000000,-0.021887,7.153207,6.846793,39.238205,-77.974007,39.238207,-77.973845
1577.651349,39.238235,-77.973924,-0.005040,14.000000,-0.005019,7.035133,6.964867,39.238235,-77.974006,39.238235,-77.973844
1580.844975,39.238264,-77.973924,-0.004219,14.000000,0.008128,6.943105,7.056895,39.238265,-77.974005,39.238263,-77.973842
1584.038601,39.238293,-77.973923,-0.003393,14.000000,0.017484,6.877609,7.122391,39.238294,-77.974003,39.238291,-77.973841
1587.232227,39.238322,-77.973922,-0.002917,14.000000,0.023027,6.838808,7.161192,39.238324,-77.974002,39.238319,-77.973839
1590.425854,39.238351,-77.973921,-0.002473,14.000000,0.024780,6.826537,7.173463,39.238353,-77.974000,39.238348,-77.973838
1593.619480,39.238379,-77.973919,-0.001644,14.000000,0.022812,6.840314,7.159686,39.238383,-77.973998,39.238376,-77.973836
1596.813106,39.238408,-77.973917,-0.000980,14.000000,0.017441,6.877910,7.122090,39.238412,-77.973997,39.238405,-77.973835
1600.006732,39.238437,-77.973915,-0.001028,14.000000,0.009435,6.933955,7.066045,39.238441,-77.973995,39.238433,-77.973833
1603.200358,39.238466,-77.973913,-0.000736,14.000000,0.000000,7.000000,7.000000,39.238470,-77.973994,39.238462,-77.973832
1606.393985,39.238495,-77.973911,-0.000318,14.000000,-0.009435,7.066045,6.933955,39.238499,-77.973992,39.238491,-77.973830
1609.587611,39.238524,-77.973908,-0.000479,14.000000,-0.017441,7.122090,6.877910,39.238528,-77.973991,39.238520,-77.973829
1612.781237,39.238552,-77.973906,-0.000465,14.000000,-0.022812,7.159686,6.840314,39.238557,-77.973989,39.238548,-77.973827
1615.974863,39.238581,-77.973903,0.000053,14.000000,-0.024780,7.173463,6.826537,39.238585,-77.973987,39.238577,-77.973824
1619.168490,39.238610,-77.973901,0.000433,14.000000,-0.023027,7.161192,6.838808,39.238614,-77.973984,39.238606,-77.973822
1622.362116,39.238639,-77.973899,0.000659,14.000000,-0.017484,7.122391,6.877609,39.238643,-77.973981,39.238635,-77.973819
1625.555742,39.238668,-77.973896,0.000974,14.000000,-0.008128,7.056895,6.943105,39.238672,-77.973978,39.238664,-77.973816
1628.749368,39.238697,-77.973894,0.001346,14.000000,0.005019,6.964867,7.035133,39.238700,-77.973975,39.238693,-77.973813
1631.942994,39.238725,-77.973892,0.001926,14.000000,0.021887,6.846793,7.153207,39.238729,-77.973972,39.238722,-77.973809
1635.136621,39.238754,-77.973890,0.002394,14.000000,0.042360,6.703481,7.296519,39.238757,-77.973968,39.238751,-77.973806
1638.330247,39.238783,-77.973889,0.002945,14.000000,0.066277,6.536059,7.463941,39.238785,-77.973965,39.238781,-77.973802
1641.523873,39.238812,-77.973888,0.003683,14.000000,0.093623,6.344636,7.655364,39.238813,-77.973961,39.238810,-77.973799
1644.717499,39.238841,-77.973887,0.003452,14.000000,0.124846,6.126077,7.873923,39.238842,-77.973958,39.238840,-77.973796
1647.911125,39.238870,-77.973887,0.003059,14.000000,0.160541,5.876213,8.123787,39.238870,-77.973955,39.238870,-77.973793
1651.104752,39.238899,-77.973887,0.003881,14.000000,0.201250,5.591252,8.408748,39.238898,-77.973952,39.238899,-77.973789
1654.298378,39.238928,-77.973887,0.005112,14.000000,0.247122,5.270145,8.729855,39.238927,-77.973948,39.238929,-77.973786
1657.492004,39.238956,-77.973888,0.006991,14.000000,0.298019,4.913868,9.086132,39.238955,-77.973945,39.238960,-77.973783
1660.685630,39.238985,-77.973890,0.010020,14.000000,0.352958,4.529292,9.470708,39.238983,-77.973943,39.238991,-77.973781
1663.879256,39.239014,-77.973893,0.012532,14.000000,0.410453,4.126831,9.873169,39.239010,-77.973941,39.239023,-77.973779
1667.072883,39.239043,-77.973898,0.014524,14.000000,0.468958,3.717291,10.282709,39.239038,-77.973941,39.239056,-77.973780
1670.266509,39.239071,-77.973904,0.017361,14.000000,0.527465,3.307748,10.692252,39.239065,-77.973942,39.239090,-77.973782
1673.460135,39.239099,-77.973912,0.020841,14.000000,0.585210,2.903530,11.096470,39.239093,-77.973945,39.239125,-77.973788
1676.653761,39.239127,-77.973923,0.023706,14.000000,0.641703,2.508082,11.491918,39.239120,-77.973950,39.239161,-77.973797
1679.847388,39.239154,-77.973936,0.025908,14.000000,0.696710,2.123030,11.876970,39.239146,-77.973959,39.239197,-77.973810
1683.041014,39.239180,-77.973952,0.030093,14.000000,0.750020,1.749860,12.250140,39.239173,-77.973970,39.239233,-77.973827
1686.234640,39.239205,-77.973971,0.033402,14.000000,0.795226,1.433416,12.566584,39.239197,-77.973985,39.239269,-77.973851
1689.428266,39.239228,-77.973994,0.031705,14.000000,0.825549,1.221156,12.778844,39.239220,-77.974005,39.239303,-77.973881
1692.621892,39.239249,-77.974019,0.029875,14.000000,0.834195,1.160638,12.839362,39.239241,-77.974029,39.239332,-77.973916
1695.815519,39.239268,-77.974047,0.030576,14.000000,0.820469,1.256717,12.743283,39.239259,-77.974056,39.239358,-77.973955
1699.009145,39.239285,-77.974077,0.030948,14.000000,0.784102,1.511289,12.488711,39.239273,-77.974087,39.239379,-77.973999
1702.202771,39.239299,-77.974109,0.030271,14.000000,0.731222,1.881445,12.118555,39.239284,-77.974119,39.239396,-77.974045
1705.396397,39.239311,-77.974143,0.028588,14.000000,0.668540,2.320222,11.679778,39.239291,-77.974153,39.239409,-77.974093
1708.590023,39.239320,-77.974178,0.027078,14.000000,0.603195,2.777632,11.222368,39.239296,-77.974187,39.239418,-77.974141
1711.783650,39.239327,-77.974214,0.026652,14.000000,0.536631,3.243584,10.756416,39.239299,-77.974222,39.239423,-77.974189
1714.977276,39.239332,-77.974251,0.025849,14.000000,0.470240,3.708319,10.291681,39.239299,-77.974256,39.239425,-77.974236
1718.170902,39.239334,-77.974287,0.024811,14.000000,0.405334,4.162663,9.837337,39.239297,-77.974289,39.239423,-77.974283
1721.364528,39.239334,-77.974325,0.023947,14.000000,0.343106,4.598256,9.401744,39.239293,-77.974323,39.239419,-77.974329
1724.558155,39.239332,-77.974361,0.023111,14.000000,0.284607,5.007749,8.992251,39.239287,-77.974355,39.239413,-77.974373
1727.751781,39.239328,-77.974398,0.021767,14.000000,0.230918,5.383575,8.616425,39.239280,-77.974387,39.239405,-77.974416
1730.945407,39.239322,-77.974434,0.019501,14.000000,0.182899,5.719709,8.280291,39.239272,-77.974418,39.239394,-77.974458
1734.139033,39.239314,-77.974470,0.018609,14.000000,0.141080,6.012439,7.987561,39.239262,-77.974449,39.239383,-77.974498
1737.332659,39.239304,-77.974505,0.018801,14.000000,0.105496,6.261526,7.738474,39.239251,-77.974478,39.239369,-77.974537
1740.526286,39.239293,-77.974539,0.017611,14.000000,0.075968,6.468224,7.531776,39.239240,-77.974508,39.239355,-77.974575
1743.719912,39.239280,-77.974572,0.017238,14.000000,0.052060,6.635577,7.364423,39.239227,-77.974536,39.239339,-77.974612
1746.913538,39.239266,-77.974604,0.017808,14.000000,0.033348,6.766562,7.233438,39.239213,-77.974564,39.239322,-77.974647
1750.107164,39.239250,-77.974636,0.017470,14.000000,0.019456,6.863806,7.136194,39.239199,-77.974591,39.239304,-77.974682
1753.300790,39.239234,-77.974666,0.016824,14.000000,0.009732,6.931878,7.068122,39.239184,-77.974617,39.239284,-77.974715
1756.494417,39.239215,-77.974694,0.015590,14.000000,0.002910,6.979627,7.020373,39.239167,-77.974642,39.239264,-77.974747
1759.688043,39.239196,-77.974722,0.013516,14.000000,-0.002910,7.020373,6.979627,39.239150,-77.974667,39.239242,-77.974777
1762.881669,39.239176,-77.974749,0.011471,14.000000,-0.009732,7.068122,6.931878,39.239131,-77.974690,39.239220,-77.974806
1766.075295,39.239155,-77.974774,0.010121,14.000000,-0.019456,7.136194,6.863806,39.239111,-77.974714,39.239197,-77.974833
1769.268921,39.239134,-77.974799,0.008845,14.000000,-0.033348,7.233438,6.766562,39.239091,-77.974736,39.239174,-77.974858
1772.462548,39.239112,-77.974823,0.007227,14.000000,-0.052060,7.364423,6.635577,39.239069,-77.974757,39.239150,-77.974882
1775.656174,39.239089,-77.974846,0.005115,14.000000,-0.075968,7.531776,6.468224,39.239047,-77.974778,39.239125,-77.974905
1778.849800,39.239066,-77.974869,0.002562,14.000000,-0.105496,7.738474,6.261526,39.239024,-77.974798,39.239101,-77.974926
1782.043426,39.239043,-77.974891,-0.000012,14.000000,-0.141080,7.987561,6.012439,39.238999,-77.974818,39.239076,-77.974947
1785.237053,39.239020,-77.974914,-0.002749,14.000000,-0.182899,8.280291,5.719709,39.238975,-77.974838,39.239052,-77.974966
1788.430679,39.238998,-77.974937,-0.005149,14.000000,-0.230918,8.616425,5.383575,39.238949,-77.974858,39.239028,-77.974986
1791.624305,39.238975,-77.974960,-0.007821,14.000000,-0.284607,8.992251,5.007749,39.238923,-77.974880,39.239004,-77.975005
1794.817931,39.238953,-77.974984,-0.011777,14.000000,-0.343106,9.401744,4.598256,39.238897,-77.974902,39.238981,-77.975024
1798.011557,39.238932,-77.975009,-0.015559,14.000000,-0.405334,9.837337,4.162663,39.238870,-77.974927,39.238958,-77.975044
1801.205184,39.238912,-77.975035,-0.019307,14.000000,-0.470240,10.291681,3.708319,39.238843,-77.974954,39.238936,-77.975065
1804.398810,39.238892,-77.975063,-0.023307,14.000000,-0.536631,10.756416,3.243584,39.238817,-77.974984,39.238915,-77.975087
1807.592436,39.238875,-77.975093,-0.025468,14.000000,-0.603195,11.222368,2.777632,39.238791,-77.975019,39.238896,-77.975111
1810.786062,39.238860,-77.975124,-0.025260,14.000000,-0.668540,11.679778,2.320222,39.238768,-77.975057,39.238878,-77.975137
1813.979688,39.238847,-77.975157,-0.024898,14.000000,-0.731222,12.118555,1.881445,39.238747,-77.975097,39.238862,-77.975166
1817.173315,39.238835,-77.975191,-0.026652,14.000000,-0.786879,12.508155,1.491845,39.238729,-77.975140,39.238848,-77.975197
1820.366941,39.238826,-77.975226,-0.028780,14.000000,-0.831260,12.818819,1.181181,39.238714,-77.975187,39.238837,-77.975230
1823.560567,39.238820,-77.975262,-0.028141,14.000000,-0.860344,13.022405,0.977595,39.238704,-77.975236,39.238829,-77.975264
1826.754193,39.238816,-77.975299,-0.026922,14.000000,-0.873367,13.113569,0.886431,39.238698,-77.975285,39.238824,-77.975300
1829.947820,39.238815,-77.975336,-0.028083,14.000000,-0.869933,13.089531,0.910469,39.238696,-77.975335,39.238823,-77.975336
1833.141446,39.238816,-77.975373,-0.027655,14.000000,-0.852938,12.970563,1.029437,39.238699,-77.975386,39.238825,-77.975372
1836.335072,39.238820,-77.975410,-0.024596,14.000000,-0.825577,12.779041,1.220959,39.238706,-77.975435,39.238831,-77.975407
1839.528698,39.238826,-77.975446,-0.023977,14.000000,-0.791264,12.538845,1.461155,39.238716,-77.975481,39.238839,-77.975442
1842.722324,39.238834,-77.975481,-0.025395,14.000000,-0.750617,12.254322,1.745678,39.238729,-77.975527,39.238849,-77.975475
1845.915951,39.238844,-77.975516,-0.026069,14.000000,-0.704369,11.930582,2.069418,39.238745,-77.975571,39.238861,-77.975506
1849.109577,39.238857,-77.975549,-0.027065,14.000000,-0.653341,11.573386,2.426614,39.238765,-77.975613,39.238876,-77.975536
1852.303203,39.238872,-77.975581,-0.026450,14.000000,-0.598430,11.189012,2.810988,39.238787,-77.975652,39.238893,-77.975563
1855.496829,39.238889,-77.975611,-0.022789,14.000000,-0.540589,10.784121,3.215879,39.238812,-77.975688,39.238911,-77.975588
1858.690455,39.238907,-77.975640,-0.020497,14.000000,-0.481428,10.369998,3.630002,39.238837,-77.975720,39.238932,-77.975612
1861.884082,39.238927,-77.975666,-0.020750,14.000000,-0.422666,9.958662,4.041338,39.238864,-77.975749,39.238953,-77.975633
1865.077708,39.238948,-77.975692,-0.021252,14.000000,-0.365713,9.559993,4.440007,39.238892,-77.975776,39.238974,-77.975653
1868.271334,39.238971,-77.975715,-0.021302,14.000000,-0.310996,9.176975,4.823025,39.238921,-77.975800,39.238997,-77.975670
1871.464960,39.238994,-77.975736,-0.020308,14.000000,-0.258446,8.809125,5.190875,39.238951,-77.975822,39.239020,-77.975685
1874.658586,39.239019,-77.975755,-0.019495,14.000000,-0.207229,8.450601,5.549399,39.238982,-77.975840,39.239044,-77.975699
1877.852213,39.239045,-77.975772,-0.019668,14.000000,-0.156283,8.093984,5.906016,39.239013,-77.975857,39.239068,-77.975711
1881.045839,39.239071,-77.975787,-0.019071,14.000000,-0.104727,7.733092,6.266908,39.239045,-77.975870,39.239092,-77.975720
1884.239465,39.239098,-77.975800,-0.017881,14.000000,-0.059565,7.416956,6.583044,39.239076,-77.975882,39.239117,-77.975728
1887.433091,39.239126,-77.975811,-0.017285,14.000000,-0.028115,7.196804,6.803196,39.239108,-77.975892,39.239142,-77.975735
1890.626718,39.239154,-77.975820,-0.016816,14.000000,-0.017610,7.123268,6.876732,39.239140,-77.975901,39.239167,-77.975742
1893.820344,39.239182,-77.975827,-0.016141,14.000000,-0.028115,7.196804,6.803196,39.239171,-77.975910,39.239192,-77.975749
1897.013970,39.239211,-77.975832,-0.016253,14.000000,-0.059565,7.416956,6.583044,39.239203,-77.975918,39.239218,-77.975757
1900.207596,39.239239,-77.975836,-0.017366,14.000000,-0.104727,7.733092,6.266908,39.239235,-77.975925,39.239243,-77.975763
1903.401222,39.239268,-77.975837,-0.017521,14.000000,-0.156283,8.093984,5.906016,39.239268,-77.975931,39.239269,-77.975769
1906.594849,39.239297,-77.975836,-0.015952,14.000000,-0.207229,8.450601,5.549399,39.239301,-77.975934,39.239295,-77.975772
1909.788475,39.239326,-77.975833,-0.014966,14.000000,-0.258446,8.809125,5.190875,39.239334,-77.975935,39.239321,-77.975773
1912.982101,39.239355,-77.975829,-0.015428,14.000000,-0.310996,9.176975,4.823025,39.239367,-77.975934,39.239348,-77.975774
1916.175727,39.239383,-77.975823,-0.015231,14.000000,-0.365713,9.559993,4.440007,39.239400,-77.975931,39.239375,-77.975772
1919.369353,39.239411,-77.975815,-0.014532,14.000000,-0.422666,9.958662,4.041338,39.239433,-77.975927,39.239403,-77.975769
1922.562980,39.239439,-77.975805,-0.014417,14.000000,-0.481428,10.369998,3.630002,39.239466,-77.975920,39.239430,-77.975764
1925.756606,39.239467,-77.975793,-0.014183,14.000000,-0.540589,10.784121,3.215879,39.239499,-77.975912,39.239457,-77.975758
1928.950232,39.239494,-77.975781,-0.013707,14.000000,-0.598430,11.189012,2.810988,39.239531,-77.975901,39.239484,-77.975750
1932.143858,39.239520,-77.975766,-0.013094,14.000000,-0.653341,11.573386,2.426614,39.239563,-77.975888,39.239511,-77.975740
1935.337485,39.239546,-77.975750,-0.012636,14.000000,-0.704369,11.930582,2.069418,39.239595,-77.975874,39.239538,-77.975729
1938.531111,39.239572,-77.975733,-0.012025,14.000000,-0.750617,12.254322,1.745678,39.239626,-77.975858,39.239564,-77.975715
1941.724737,39.239597,-77.975714,-0.011262,14.000000,-0.791264,12.538845,1.461155,39.239655,-77.975839,39.239590,-77.975700
1944.918363,39.239622,-77.975695,-0.011901,14.000000,-0.825577,12.779041,1.220959,39.239684,-77.975819,39.239616,-77.975683
1948.111989,39.239646,-77.975674,-0.013524,14.000000,-0.852938,12.970563,1.029437,39.239713,-77.975797,39.239640,-77.975664
1951.305616,39.239669,-77.975652,-0.013887,14.000000,-0.872846,13.109924,0.890076,39.239742,-77.975772,39.239664,-77.975644
1954.499242,39.239691,-77.975629,-0.012925,14.000000,-0.879585,13.157097,0.842903,39.239768,-77.975745,39.239686,-77.975621
1957.692868,39.239713,-77.975604,-0.012656,14.000000,-0.870441,13.093088,0.906912,39.239793,-77.975716,39.239707,-77.975596
1960.886494,39.239734,-77.975579,-0.012725,14.000000,-0.843064,12.901447,1.098553,39.239816,-77.975684,39.239727,-77.975570
1964.080120,39.239754,-77.975552,-0.012429,14.000000,-0.800885,12.606193,1.393807,39.239837,-77.975651,39.239744,-77.975541
1967.273747,39.239773,-77.975524,-0.012574,14.000000,-0.744950,12.214652,1.785348,39.239857,-77.975616,39.239761,-77.975511
1970.467373,39.239791,-77.975496,-0.013238,14.000000,-0.681961,11.773730,2.226270,39.239875,-77.975580,39.239775,-77.975480
1973.660999,39.239808,-77.975466,-0.013561,14.000000,-0.616018,11.312127,2.687873,39.239892,-77.975542,39.239789,-77.975448
1976.854625,39.239825,-77.975435,-0.012876,14.000000,-0.551221,10.858546,3.141454,39.239907,-77.975504,39.239801,-77.975415
1980.048251,39.239840,-77.975404,-0.011700,14.000000,-0.486203,10.403424,3.596576,39.239921,-77.975466,39.239812,-77.975382
1983.241878,39.239854,-77.975372,-0.010271,14.000000,-0.422243,9.955704,4.044296,39.239933,-77.975428,39.239822,-77.975349
1986.435504,39.239868,-77.975339,-0.009218,14.000000,-0.360515,9.523604,4.476396,39.239945,-77.975389,39.239832,-77.975315
1989.629130,39.239881,-77.975306,-0.008298,14.000000,-0.302061,9.114424,4.885576,39.239955,-77.975351,39.239841,-77.975281
1992.822756,39.239893,-77.975272,-0.007750,14.000000,-0.247998,8.735987,5.264013,39.239965,-77.975314,39.239849,-77.975247
1996.016383,39.239904,-77.975238,-0.008618,14.000000,-0.199247,8.394726,5.605274,39.239974,-77.975276,39.239858,-77.975213
1999.210009,39.239915,-77.975204,-0.009815,14.000000,-0.156396,8.094772,5.905228,39.239983,-77.975237,39.239865,-77.975179
2002.403635,39.239925,-77.975169,-0.010686,14.000000,-0.119508,7.836554,6.163446,39.239992,-77.975199,39.239872,-77.975146
2005.597261,39.239934,-77.975134,-0.010141,14.000000,-0.088410,7.618868,6.381132,39.240000,-77.975160,39.239879,-77.975112
2008.790887,39.239942,-77.975098,-0.008359,14.000000,-0.062640,7.438481,6.561519,39.240007,-77.975121,39.239885,-77.975078
2011.984514,39.239949,-77.975062,-0.006614,14.000000,-0.041730,7.292112,6.707888,39.240013,-77.975083,39.239890,-77.975044
2015.178140,39.239956,-77.975026,-0.004852,14.000000,-0.025350,7.177453,6.822547,39.240019,-77.975045,39.239896,-77.975009
2018.371766,39.239962,-77.974990,-0.003167,14.000000,-0.013531,7.094715,6.905285,39.240025,-77.975008,39.239901,-77.974973
2021.565392,39.239968,-77.974954,-0.001182,14.000000,-0.006071,7.042495,6.957505,39.240031,-77.974971,39.239907,-77.974938
2024.759018,39.239974,-77.974918,0.000834,14.000000,-0.002082,7.014576,6.985424,39.240036,-77.974934,39.239912,-77.974901
2027.952645,39.239980,-77.974881,0.002897,14.000000,0.000000,7.000000,7.000000,39.240042,-77.974898,39.239918,-77.974864
2031.146271,39.239986,-77.974845,0.005204,14.000000,0.002082,6.985424,7.014576,39.240048,-77.974863,39.239924,-77.974827
2034.339897,39.239993,-77.974809,0.006561,14.000000,0.006071,6.957505,7.042495,39.240054,-77.974829,39.239931,-77.974790
2037.533523,39.240000,-77.974773,0.006808,14.000000,0.013531,6.905285,7.094715,39.240060,-77.974794,39.239938,-77.974752
2040.727150,39.240008,-77.974738,0.007043,14.000000,0.025350,6.822547,7.177453,39.240067,-77.974760,39.239946,-77.974714
2043.920776,39.240017,-77.974702,0.007484,14.000000,0.041730,6.707888,7.292112,39.240074,-77.974726,39.239954,-77.974677
2047.114402,39.240026,-77.974667,0.007535,14.000000,0.062640,6.561519,7.438481,39.240082,-77.974692,39.239962,-77.974639
2050.308028,39.240036,-77.974632,0.007933,14.000000,0.088410,6.381132,7.618868,39.240090,-77.974658,39.239971,-77.974601
2053.501654,39.240046,-77.974598,0.008730,14.000000,0.119508,6.163446,7.836554,39.240098,-77.974625,39.239980,-77.974564
2056.695281,39.240057,-77.974564,0.009017,14.000000,0.156396,5.905228,8.094772,39.240106,-77.974591,39.239990,-77.974526
2059.888907,39.240069,-77.974530,0.009094,14.000000,0.199247,5.605274,8.394726,39.240115,-77.974558,39.240001,-77.974488
2063.082533,39.240082,-77.974497,0.009121,14.000000,0.247627,5.266612,8.733388,39.240125,-77.974525,39.240012,-77.974451
2066.276159,39.240096,-77.974464,0.010457,14.000000,0.300215,4.898497,9.101503,39.240134,-77.974492,39.240023,-77.974413
2069.469785,39.240110,-77.974432,0.012348,14.000000,0.355427,4.512011,9.487989,39.240145,-77.974459,39.240036,-77.974375
2072.663412,39.240125,-77.974401,0.011284,14.000000,0.411992,4.116055,9.883945,39.240156,-77.974427,39.240051,-77.974338
2075.857038,39.240142,-77.974370,0.007912,14.000000,0.469289,3.714974,10.285026,39.240169,-77.974395,39.240065,-77.974302
2079.050664,39.240158,-77.974340,0.005419,14.000000,0.527167,3.309828,10.690172,39.240183,-77.974363,39.240080,-77.974267
2082.244290,39.240176,-77.974310,0.005392,14.000000,0.585976,2.898167,11.101833,39.240197,-77.974331,39.240096,-77.974233
2085.437916,39.240193,-77.974281,0.007147,14.000000,0.646182,2.476726,11.523274,39.240211,-77.974299,39.240111,-77.974198
2088.631543,39.240211,-77.974252,0.008569,14.000000,0.707970,2.044209,11.955791,39.240226,-77.974267,39.240128,-77.974164
2091.825169,39.240230,-77.974224,0.009672,14.000000,0.762025,1.665828,12.334172,39.240241,-77.974237,39.240146,-77.974130
2095.018795,39.240250,-77.974196,0.010638,14.000000,0.798565,1.410044,12.589956,39.240259,-77.974208,39.240166,-77.974097
2098.212421,39.240270,-77.974170,0.010594,14.000000,0.807470,1.347707,12.652293,39.240278,-77.974181,39.240189,-77.974066
2101.406048,39.240290,-77.974144,0.009412,14.000000,0.787589,1.486878,12.513122,39.240300,-77.974157,39.240213,-77.974038
2104.599674,39.240312,-77.974119,0.008180,14.000000,0.738185,1.832705,12.167295,39.240323,-77.974135,39.240239,-77.974014
2107.793300,39.240334,-77.974095,0.007712,14.000000,0.668110,2.323227,11.676773,39.240347,-77.974116,39.240266,-77.973991
2110.986926,39.240356,-77.974072,0.007436,14.000000,0.587113,2.890210,11.109790,39.240373,-77.974098,39.240294,-77.973971
2114.180552,39.240379,-77.974049,0.006814,14.000000,0.505679,3.460250,10.539750,39.240398,-77.974081,39.240321,-77.973952
2117.374179,39.240402,-77.974027,0.004700,14.000000,0.425675,4.020277,9.979723,39.240424,-77.974065,39.240349,-77.973934
2120.567805,39.240426,-77.974006,0.002250,14.000000,0.348840,4.558120,9.441880,39.240450,-77.974049,39.240376,-77.973916
2123.761431,39.240449,-77.973984,0.000730,14.000000,0.276738,5.062836,8.937164,39.240476,-77.974032,39.240403,-77.973899
2126.955057,39.240473,-77.973963,-0.000689,14.000000,0.210716,5.524987,8.475013,39.240502,-77.974015,39.240429,-77.973882
2130.148683,39.240497,-77.973941,-0.001939,14.000000,0.151876,5.936867,8.063133,39.240528,-77.973997,39.240454,-77.973865
2133.342310,39.240520,-77.973920,-0.003342,14.000000,0.100896,6.293726,7.706274,39.240553,-77.973979,39.240479,-77.973847
2136.535936,39.240543,-77.973898,-0.004842,14.000000,0.057123,6.600139,7.399861,39.240579,-77.973959,39.240503,-77.973829
2139.729562,39.240566,-77.973875,-0.005474,14.000000,0.018451,6.870844,7.129156,39.240604,-77.973939,39.240527,-77.973810
2142.923188,39.240589,-77.973853,-0.006132,14.000000,-0.018451,7.129156,6.870844,39.240629,-77.973917,39.240550,-77.973790
2146.116815,39.240611,-77.973829,-0.007293,14.000000,-0.057123,7.399861,6.600139,39.240654,-77.973895,39.240573,-77.973770
2149.310441,39.240633,-77.973805,-0.007739,14.000000,-0.100896,7.706274,6.293726,39.240679,-77.973872,39.240596,-77.973750
2152.504067,39.240655,-77.973780,-0.006920,14.000000,-0.151876,8.063133,5.936867,39.240704,-77.973849,39.240618,-77.973730
2155.697693,39.240676,-77.973755,-0.005916,14.000000,-0.210716,8.475013,5.524987,39.240729,-77.973826,39.240641,-77.973709
2158.891319,39.240696,-77.973729,-0.006136,14.000000,-0.276738,8.937164,5.062836,39.240753,-77.973802,39.240664,-77.973687
2162.084946,39.240717,-77.973702,-0.006770,14.000000,-0.348840,9.441880,4.558120,39.240778,-77.973778,39.240687,-77.973666
2165.278572,39.240736,-77.973675,-0.007282,14.000000,-0.425675,9.979723,4.020277,39.240803,-77.973754,39.240710,-77.973644
2168.472198,39.240756,-77.973648,-0.008248,14.000000,-0.505679,10.539750,3.460250,39.240827,-77.973728,39.240732,-77.973621
2171.665824,39.240774,-77.973620,-0.008994,14.000000,-0.587113,11.109790,2.890210,39.240852,-77.973702,39.240754,-77.973598
2174.859450,39.240792,-77.973591,-0.009227,14.000000,-0.668110,11.676773,2.323227,39.240876,-77.973674,39.240776,-77.973574
2178.053077,39.240810,-77.973561,-0.009502,14.000000,-0.742304,12.196127,1.803873,39.240899,-77.973645,39.240797,-77.973549
2181.246703,39.240827,-77.973531,-0.009415,14.000000,-0.803426,12.623982,1.376018,39.240921,-77.973614,39.240816,-77.973522
2184.440329,39.240843,-77.973500,-0.009690,14.000000,-0.845487,12.918410,1.081590,39.240941,-77.973581,39.240834,-77.973493
